"description","created","modified","adversary","name","js","html","doc","iframe","script","php","vbscripts","downloader","dropper","crypt","exploit","riskware","malware","trojan","injector","redirector","virus","android","autorun","fake","spy","adware","phish","hidelink","stealer","java","pdf","blackhole","backdoor","unix","linux","rootkit","sms","bundle","packed","toolbar","worm","hack","ransom","keylogger","perl","joke","crack","camubot","brazil","ibm","mirai","sonicwall","gafgyt","table","ddos","apache","code","huawei","dlink","zyxel","unit42","vbscript","first","reactor","smokeloader","banker","anubis","mobile","sophos","Underminer","Bootkit","cryptominer","trendmicro","china","APAC","Gh0st","Dnstunserver","NBDDOS","GTalkTrojan","AspxSpy","GSecDump","QuarksPwDump","HTran","sofacy","nato","zebrocy","gamefish","apt28","xagent","delphi","ukraine","coreshell","asia","apt","kaspersky","plugx","office","windows","ssl","fireeye","carbanak","vnc","mimikatz","word","pos","trustwave","msword","osx","proxy","p2p","client","hijacker","russia","africa","PinchDuke","GeminiDuke","CosmicDuke","MiniDuke","CozyDuke","OnionDuke","SeaDuke","HammerDuke","CloudDuke","emissary","jakarta","dealerschoice","flash","ukrainian","mac","komplex","cmstar","bbsrat","mongolian","mongolia","military","url","xor","uzbekistan","government","russian","ics","industrial","spearphishing","FareIT","pony","HawkEye","recon","scan","scanning","port","automated","reconnaissance","range","search","test","fuzzing","nmap","portmap","service","ip","domain","info","osr","attempt","web","access","webscrape","scraping","scrape","fuzz","webscraper","gathering","fileDownload","openSource","infoGathering","triage","webserver","bruteforce","guess","passwordGuess","ipScan","portScan","portScanner","solarWinds","acas","angryIp","netcat","openVas","nessus","coreImpact","qualys","nikto","dnswalk","dirWalk","webscan","p0f","wireshark","classInfo"
"Installcore malware has shown the following behaviors: trojan,riskware,adware,virus ; Installcore malware has targeted following platforms: win32 ;","4/27/2015 5:08","8/30/2017 19:28","197dd5f4-db34-4ed2-87f8-653458b33e7d","","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"Xfc malware has shown the following behaviors: injector,spy,trojan,worm,malware ; Xfc malware has targeted following platforms: win32 ; Xfc malware  has used the following delivery mechanisms: dropper ;","9/25/2018 23:29","9/26/2018 22:43","197dd5f4-db34-4ed2-87f8-653458b33e7d","","0","0","0","0","0","0","0","0","1","0","0","0","1","1","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"Coinhive netcat has shown the following behaviors: test,domain,info,netcat,info ; Coinhive netcat has targeted following platforms: osr,openSource,nmap,nessus,win32 ; Coinhive netcat  has used the following delivery mechaniwebscan: attempt,infoGathering,webscrape ;","5/23/2018 23:01","5/11/2018 18:58","197dd5f4-db34-4ed2-87f8-653458b33e7d","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","1","1","0","0","0","0","0"
"Msil malware has shown the following behaviors: trojan,injector,stealer,worm,spy ; Msil malware has targeted following platforms: win32,win,vbscripts,php,js ; Msil malware  has used the following delivery mechanisms: packed,downloader,dropper,bundle,client ;","9/15/2016 8:49","8/4/2017 21:51","197dd5f4-db34-4ed2-87f8-653458b33e7d","","1","0","0","1","1","1","1","1","1","1","1","1","1","1","1","0","1","0","1","1","1","1","1","0","1","1","0","0","1","0","0","1","0","1","1","1","1","1","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"Parite triage has shown the following behaviors: angryIp,service,qualys,angryIp,guess ; Parite triage has targeted following platforms: win32,win ; Parite triage  has used the following delivery mechanibruteforce: infoGathering ;","1/27/2018 0:02","1/15/2018 4:47","197dd5f4-db34-4ed2-87f8-653458b33e7d","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","1","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0"
"App malware has shown the following behaviors: redirector,hack,sms,trojan,adware ; App malware has targeted following platforms: android,doc,win32,js,proxy ; App malware  has used the following delivery mechanisms: blackhole,autorun,downloader,client,dropper ;","2/17/2018 5:06","2/17/2018 21:24","197dd5f4-db34-4ed2-87f8-653458b33e7d","","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","0","1","0","1","1","1","0","0","1","1","1","1","1","1","1","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"Bvr malware has shown the following behaviors: malware,trojan,redirector,exploit,injector ; Bvr malware has targeted following platforms: doc,iframe,js,html ; Bvr malware  has used the following delivery mechanisms: downloader,dropper ;","9/30/2018 2:20","9/21/2018 4:01","197dd5f4-db34-4ed2-87f8-653458b33e7d","","1","1","1","1","0","0","0","1","1","0","1","0","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"Likejack malware has shown the following behaviors: trojan,malware ; Likejack malware has targeted following platforms: js,iframe ;","1/20/2016 5:21","8/9/2017 0:40","197dd5f4-db34-4ed2-87f8-653458b33e7d","","1","0","0","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"Dos malware has shown the following behaviors: crack,trojan,virus,malware,adware ; Dos malware has targeted following platforms: win32,js,osx,linux,pdf ; Dos malware  has used the following delivery mechanisms: downloader,dropper,packed ;","6/20/2018 19:04","6/18/2018 19:52","197dd5f4-db34-4ed2-87f8-653458b33e7d","","1","1","0","0","1","0","1","1","1","1","1","1","1","1","0","0","1","0","0","1","1","1","0","0","1","0","1","0","1","0","1","0","0","0","1","0","1","1","0","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"Sofacy, also known as APT28, Fancy Bear, and Tsar Team, is a prolific, well resourced, and persistent adversary. They are sometimes portrayed as wild and reckless, but as seen under our visibility, the group can be pragmatic, measured, and agile. Our previous infot on their 2017 activity stepped away from the previously covered headline buzz presenting their association with previously known political scannings and interest in Europe and the US, and examines their under-reported ongoing activity in web, fileDownload, and now a shift in targeting further east, including China, along with an overlap surprise. There is much understated activity that can be clustered within this set and overlap in APT activity. Here, we examine current deployment, attempt, fuzzography, and targeting.","6/11/2017 11:57","6/21/2017 11:10","197dd5f4-db34-4ed2-87f8-653458b33e7d","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","1","0","0","0","1","0","0","0","0","1","0","1","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"North Korean nmap actors, specifically Lazarus Group, continued to target South Korean automateaccessurrency exchanges and users in late 2017, before Kim Jong Un?s New Year?s speech and subsequent North-South dialogue.
This campaign also targeted South Korean college students interested in scraping and part of a group called ?Friends of MOFA? (Ministry of Foreign Affairs).
The web employed shared infoGathering with Destover web, which was used against Sony Pictures Entertainment in 2014 and the openSource WannaCry victim in February 2017.
The dnswalk in this campaign reconnaissanceed a known Ghostosr vulnerability, CVE-2017-8291. The reconnaissance implementation includes Chinese terms webserversibly signifying an attempted false flag or a Chinese reconnaissance supplier.","7/26/2018 23:21","7/16/2018 19:14","197dd5f4-db34-4ed2-87f8-653458b33e7d","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"In the second half of 2017 Pawn Storm, an extremely active espionage actor group, didn???t shy away from continuing their brazen attacks. Usually, the group???s attacks are not isolated incidents, and we can often relate them to earlier attacks by carefully looking at both technical indicators and motives.","1/29/2018 19:01","1/30/2018 20:55","197dd5f4-db34-4ed2-87f8-653458b33e7d","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"Sivis-a ip has shown the following behaviors: portScanner,webscraper,scanning ; Sivis-a ip has targeted following platforms: win32 ;","8/13/2018 18:09","8/17/2018 20:01","197dd5f4-db34-4ed2-87f8-653458b33e7d","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","1","1","1","0","0","0","0","0","1","1","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","1","0","1","0"
"Sivis malware has shown the following behaviors: trojan,virus ; Sivis malware has targeted following platforms: win32 ;","10/30/2018 19:01","10/29/2018 20:17","197dd5f4-db34-4ed2-87f8-653458b33e7d","","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"Ipamor guess has shown the following behaviors: portScanner,angryIp,bruteforce,dnswalk ; Ipamor guess has targeted following platforms: win32,win ;","10/2/2018 5:25","9/28/2018 8:53","197dd5f4-db34-4ed2-87f8-653458b33e7d","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","1","0","0","0"
"Exp acas has shown the following behaviors: ipScan,web,acas,fuzzing,access ; Exp acas has targeted following platforms: portmap,triage,ip,webscan,infoGathering ; Exp acas  has used the following delivery mechaniaccess: scrape,access,scrape ;","5/23/2018 0:02","5/23/2018 21:38","197dd5f4-db34-4ed2-87f8-653458b33e7d","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","1","1","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0","0","1","0","1","0","1","0","0","0","0","0","0","0","0","1","1","1","0"
